Classifier,Noise Level,Seed,Metric,Value
MLP Classifier,0.1,79,precision_score,0.975609756097561
MLP Classifier,0.1,79,recall_score,1.0
MLP Classifier,0.1,79,f1_score,0.9876543209876543
MLP Classifier,0.15,79,accuracy_score,0.975
MLP Classifier,0.15,79,precision_score,0.9523809523809523
MLP Classifier,0.15,79,recall_score,1.0
MLP Classifier,0.15,79,f1_score,0.975609756097561
MLP Classifier,0.2,79,accuracy_score,0.975
MLP Classifier,0.2,79,precision_score,0.9523809523809523
MLP Classifier,0.2,79,recall_score,1.0
MLP Classifier,0.2,79,f1_score,0.975609756097561
CatBoost,0.0,79,accuracy_score,0.7375
CatBoost,0.0,79,precision_score,0.7209302325581395
CatBoost,0.0,79,recall_score,0.775
CatBoost,0.0,79,f1_score,0.7469879518072289
CatBoost,0.05,79,accuracy_score,0.75
CatBoost,0.05,79,precision_score,0.7380952380952381
CatBoost,0.05,79,recall_score,0.775
CatBoost,0.05,79,f1_score,0.7560975609756098
CatBoost,0.1,79,accuracy_score,0.7375
CatBoost,0.1,79,precision_score,0.7209302325581395
CatBoost,0.1,79,recall_score,0.775
CatBoost,0.1,79,f1_score,0.7469879518072289
CatBoost,0.15,79,accuracy_score,0.725
CatBoost,0.15,79,precision_score,0.7045454545454546
CatBoost,0.15,79,recall_score,0.775
CatBoost,0.15,79,f1_score,0.7380952380952381
CatBoost,0.2,79,accuracy_score,0.7125
CatBoost,0.2,79,precision_score,0.6888888888888889
CatBoost,0.2,79,recall_score,0.775
CatBoost,0.2,79,f1_score,0.7294117647058823
Bagging,0.0,80,accuracy_score,0.775
Bagging,0.0,80,precision_score,0.7297297297297297
Bagging,0.0,80,recall_score,0.7714285714285715
Bagging,0.0,80,f1_score,0.75
Bagging,0.05,80,accuracy_score,0.6875
Bagging,0.05,80,precision_score,0.6470588235294118
Bagging,0.05,80,recall_score,0.6285714285714286
Bagging,0.05,80,f1_score,0.6376811594202898
Bagging,0.1,80,accuracy_score,0.775
Bagging,0.1,80,precision_score,0.7575757575757576
Bagging,0.1,80,recall_score,0.7142857142857143
Bagging,0.1,80,f1_score,0.7352941176470589
Bagging,0.15,80,accuracy_score,0.725
Bagging,0.15,80,precision_score,0.7096774193548387
Bagging,0.15,80,recall_score,0.6285714285714286
Bagging,0.15,80,f1_score,0.6666666666666666
Bagging,0.2,80,accuracy_score,0.775
Bagging,0.2,80,precision_score,0.7297297297297297
Bagging,0.2,80,recall_score,0.7714285714285715
Bagging,0.2,80,f1_score,0.75
MLP Classifier,0.0,80,accuracy_score,1.0
MLP Classifier,0.0,80,precision_score,1.0
MLP Classifier,0.0,80,recall_score,1.0
MLP Classifier,0.0,80,f1_score,1.0
MLP Classifier,0.05,80,accuracy_score,0.9875
MLP Classifier,0.05,80,precision_score,1.0
MLP Classifier,0.05,80,recall_score,0.9714285714285714
MLP Classifier,0.05,80,f1_score,0.9855072463768116
MLP Classifier,0.1,80,accuracy_score,0.9875
MLP Classifier,0.1,80,precision_score,1.0
MLP Classifier,0.1,80,recall_score,0.9714285714285714
MLP Classifier,0.1,80,f1_score,0.9855072463768116
MLP Classifier,0.15,80,accuracy_score,0.9875
MLP Classifier,0.15,80,precision_score,1.0
MLP Classifier,0.15,80,recall_score,0.9714285714285714
MLP Classifier,0.15,80,f1_score,0.9855072463768116
MLP Classifier,0.2,80,accuracy_score,0.9875
MLP Classifier,0.2,80,precision_score,1.0
MLP Classifier,0.2,80,recall_score,0.9714285714285714
MLP Classifier,0.2,80,f1_score,0.9855072463768116
CatBoost,0.0,80,accuracy_score,0.8
CatBoost,0.0,80,precision_score,0.7435897435897436
CatBoost,0.0,80,recall_score,0.8285714285714286
CatBoost,0.0,80,f1_score,0.7837837837837838
CatBoost,0.05,80,accuracy_score,0.775
CatBoost,0.05,80,precision_score,0.717948717948718
CatBoost,0.05,80,recall_score,0.8
CatBoost,0.05,80,f1_score,0.7567567567567568
CatBoost,0.1,80,accuracy_score,0.7875
CatBoost,0.1,80,precision_score,0.725
CatBoost,0.1,80,recall_score,0.8285714285714286
CatBoost,0.1,80,f1_score,0.7733333333333333
CatBoost,0.15,80,accuracy_score,0.7625
CatBoost,0.15,80,precision_score,0.7
CatBoost,0.15,80,recall_score,0.8
CatBoost,0.15,80,f1_score,0.7466666666666667
CatBoost,0.2,80,accuracy_score,0.7875
CatBoost,0.2,80,precision_score,0.725
CatBoost,0.2,80,recall_score,0.8285714285714286
CatBoost,0.2,80,f1_score,0.7733333333333333
Bagging,0.0,81,accuracy_score,0.8125
Bagging,0.0,81,precision_score,0.8571428571428571
Bagging,0.0,81,recall_score,0.8
Bagging,0.0,81,f1_score,0.8275862068965517
Bagging,0.05,81,accuracy_score,0.7375
Bagging,0.05,81,precision_score,0.7857142857142857
Bagging,0.05,81,recall_score,0.7333333333333333
Bagging,0.05,81,f1_score,0.7586206896551724
Bagging,0.1,81,accuracy_score,0.7625
Bagging,0.1,81,precision_score,0.8095238095238095
Bagging,0.1,81,recall_score,0.7555555555555555
Bagging,0.1,81,f1_score,0.7816091954022989
Bagging,0.15,81,accuracy_score,0.675
Bagging,0.15,81,precision_score,0.7567567567567568
Bagging,0.15,81,recall_score,0.6222222222222222
Bagging,0.15,81,f1_score,0.6829268292682927
Bagging,0.2,81,accuracy_score,0.6625
Bagging,0.2,81,precision_score,0.7142857142857143
Bagging,0.2,81,recall_score,0.6666666666666666
Bagging,0.2,81,f1_score,0.6896551724137931
MLP Classifier,0.0,81,accuracy_score,0.975
MLP Classifier,0.0,81,precision_score,0.9777777777777777
MLP Classifier,0.0,81,recall_score,0.9777777777777777
MLP Classifier,0.0,81,f1_score,0.9777777777777777
MLP Classifier,0.05,81,accuracy_score,0.975
MLP Classifier,0.05,81,precision_score,0.9777777777777777
MLP Classifier,0.05,81,recall_score,0.9777777777777777
MLP Classifier,0.05,81,f1_score,0.9777777777777777
MLP Classifier,0.1,81,accuracy_score,0.9875
MLP Classifier,0.1,81,precision_score,1.0
MLP Classifier,0.1,81,recall_score,0.9777777777777777
MLP Classifier,0.1,81,f1_score,0.9887640449438202
MLP Classifier,0.15,81,accuracy_score,0.975
MLP Classifier,0.15,81,precision_score,0.9777777777777777
MLP Classifier,0.15,81,recall_score,0.9777777777777777
MLP Classifier,0.15,81,f1_score,0.9777777777777777
MLP Classifier,0.2,81,accuracy_score,0.9875
MLP Classifier,0.2,81,precision_score,1.0
MLP Classifier,0.2,81,recall_score,0.9777777777777777
MLP Classifier,0.2,81,f1_score,0.9887640449438202
CatBoost,0.0,81,accuracy_score,0.775
CatBoost,0.0,81,precision_score,0.8292682926829268
CatBoost,0.0,81,recall_score,0.7555555555555555
CatBoost,0.0,81,f1_score,0.7906976744186046
CatBoost,0.05,81,accuracy_score,0.7625
CatBoost,0.05,81,precision_score,0.8421052631578947
CatBoost,0.05,81,recall_score,0.7111111111111111
CatBoost,0.05,81,f1_score,0.7710843373493976
CatBoost,0.1,81,accuracy_score,0.75
CatBoost,0.1,81,precision_score,0.8205128205128205
CatBoost,0.1,81,recall_score,0.7111111111111111
CatBoost,0.1,81,f1_score,0.7619047619047619
CatBoost,0.15,81,accuracy_score,0.6625
CatBoost,0.15,81,precision_score,0.725
CatBoost,0.15,81,recall_score,0.6444444444444445
CatBoost,0.15,81,f1_score,0.6823529411764706
CatBoost,0.2,81,accuracy_score,0.7
CatBoost,0.2,81,precision_score,0.7333333333333333
CatBoost,0.2,81,recall_score,0.7333333333333333
CatBoost,0.2,81,f1_score,0.7333333333333333
Bagging,0.0,82,accuracy_score,0.75
Bagging,0.0,82,precision_score,0.7692307692307693
Bagging,0.0,82,recall_score,0.7317073170731707
Bagging,0.0,82,f1_score,0.75
Bagging,0.05,82,accuracy_score,0.7125
Bagging,0.05,82,precision_score,0.78125
Bagging,0.05,82,recall_score,0.6097560975609756
Bagging,0.05,82,f1_score,0.684931506849315
Bagging,0.1,82,accuracy_score,0.7
Bagging,0.1,82,precision_score,0.7428571428571429
Bagging,0.1,82,recall_score,0.6341463414634146
Bagging,0.1,82,f1_score,0.6842105263157895
Bagging,0.15,82,accuracy_score,0.7125
Bagging,0.15,82,precision_score,0.725
Bagging,0.15,82,recall_score,0.7073170731707317
Bagging,0.15,82,f1_score,0.7160493827160493
Bagging,0.2,82,accuracy_score,0.7625
Bagging,0.2,82,precision_score,0.8235294117647058
Bagging,0.2,82,recall_score,0.6829268292682927
Bagging,0.2,82,f1_score,0.7466666666666667
MLP Classifier,0.0,82,accuracy_score,0.975
MLP Classifier,0.0,82,precision_score,0.9534883720930233
MLP Classifier,0.0,82,recall_score,1.0
MLP Classifier,0.0,82,f1_score,0.9761904761904762
MLP Classifier,0.05,82,accuracy_score,0.9625
MLP Classifier,0.05,82,precision_score,0.9523809523809523
MLP Classifier,0.05,82,recall_score,0.975609756097561
MLP Classifier,0.05,82,f1_score,0.963855421686747
MLP Classifier,0.1,82,accuracy_score,0.9625
MLP Classifier,0.1,82,precision_score,0.9523809523809523
MLP Classifier,0.1,82,recall_score,0.975609756097561
MLP Classifier,0.1,82,f1_score,0.963855421686747
MLP Classifier,0.15,82,accuracy_score,0.9625
MLP Classifier,0.15,82,precision_score,0.9523809523809523
MLP Classifier,0.15,82,recall_score,0.975609756097561
MLP Classifier,0.15,82,f1_score,0.963855421686747
MLP Classifier,0.2,82,accuracy_score,0.975
MLP Classifier,0.2,82,precision_score,0.975609756097561
MLP Classifier,0.2,82,recall_score,0.975609756097561
MLP Classifier,0.2,82,f1_score,0.975609756097561
CatBoost,0.0,82,accuracy_score,0.8
CatBoost,0.0,82,precision_score,0.7906976744186046
CatBoost,0.0,82,recall_score,0.8292682926829268
CatBoost,0.0,82,f1_score,0.8095238095238095
CatBoost,0.05,82,accuracy_score,0.8125
CatBoost,0.05,82,precision_score,0.8095238095238095
CatBoost,0.05,82,recall_score,0.8292682926829268
CatBoost,0.05,82,f1_score,0.8192771084337349
CatBoost,0.1,82,accuracy_score,0.7625
CatBoost,0.1,82,precision_score,0.75
CatBoost,0.1,82,recall_score,0.8048780487804879
CatBoost,0.1,82,f1_score,0.7764705882352941
CatBoost,0.15,82,accuracy_score,0.7125
CatBoost,0.15,82,precision_score,0.7142857142857143
CatBoost,0.15,82,recall_score,0.7317073170731707
CatBoost,0.15,82,f1_score,0.7228915662650602
CatBoost,0.2,82,accuracy_score,0.7125
CatBoost,0.2,82,precision_score,0.7142857142857143
CatBoost,0.2,82,recall_score,0.7317073170731707
CatBoost,0.2,82,f1_score,0.7228915662650602
Bagging,0.0,83,accuracy_score,0.75
Bagging,0.0,83,precision_score,0.7105263157894737
Bagging,0.0,83,recall_score,0.75
Bagging,0.0,83,f1_score,0.7297297297297297
Bagging,0.05,83,accuracy_score,0.7
Bagging,0.05,83,precision_score,0.65
Bagging,0.05,83,recall_score,0.7222222222222222
Bagging,0.05,83,f1_score,0.6842105263157895
Bagging,0.1,83,accuracy_score,0.6875
Bagging,0.1,83,precision_score,0.6410256410256411
Bagging,0.1,83,recall_score,0.6944444444444444
Bagging,0.1,83,f1_score,0.6666666666666666
Bagging,0.15,83,accuracy_score,0.6875
Bagging,0.15,83,precision_score,0.6486486486486487
Bagging,0.15,83,recall_score,0.6666666666666666
Bagging,0.15,83,f1_score,0.6575342465753424
Bagging,0.2,83,accuracy_score,0.6625
Bagging,0.2,83,precision_score,0.6363636363636364
Bagging,0.2,83,recall_score,0.5833333333333334
Bagging,0.2,83,f1_score,0.6086956521739131
MLP Classifier,0.0,83,accuracy_score,0.9375
MLP Classifier,0.0,83,precision_score,0.918918918918919
MLP Classifier,0.0,83,recall_score,0.9444444444444444
MLP Classifier,0.0,83,f1_score,0.9315068493150684
MLP Classifier,0.05,83,accuracy_score,0.9375
MLP Classifier,0.05,83,precision_score,0.918918918918919
MLP Classifier,0.05,83,recall_score,0.9444444444444444
MLP Classifier,0.05,83,f1_score,0.9315068493150684
MLP Classifier,0.1,83,accuracy_score,0.925
MLP Classifier,0.1,83,precision_score,0.875
MLP Classifier,0.1,83,recall_score,0.9722222222222222
MLP Classifier,0.1,83,f1_score,0.9210526315789473
MLP Classifier,0.15,83,accuracy_score,0.9125
MLP Classifier,0.15,83,precision_score,0.8536585365853658
MLP Classifier,0.15,83,recall_score,0.9722222222222222
MLP Classifier,0.15,83,f1_score,0.9090909090909091
MLP Classifier,0.2,83,accuracy_score,0.9
MLP Classifier,0.2,83,precision_score,0.85
MLP Classifier,0.2,83,recall_score,0.9444444444444444
MLP Classifier,0.2,83,f1_score,0.8947368421052632
CatBoost,0.0,83,accuracy_score,0.8
CatBoost,0.0,83,precision_score,0.7380952380952381
CatBoost,0.0,83,recall_score,0.8611111111111112
CatBoost,0.0,83,f1_score,0.7948717948717948
CatBoost,0.05,83,accuracy_score,0.775
CatBoost,0.05,83,precision_score,0.7045454545454546
CatBoost,0.05,83,recall_score,0.8611111111111112
CatBoost,0.05,83,f1_score,0.775
CatBoost,0.1,83,accuracy_score,0.7875
CatBoost,0.1,83,precision_score,0.7317073170731707
CatBoost,0.1,83,recall_score,0.8333333333333334
CatBoost,0.1,83,f1_score,0.7792207792207793
CatBoost,0.15,83,accuracy_score,0.8125
CatBoost,0.15,83,precision_score,0.7441860465116279
CatBoost,0.15,83,recall_score,0.8888888888888888
CatBoost,0.15,83,f1_score,0.810126582278481
CatBoost,0.2,83,accuracy_score,0.775
CatBoost,0.2,83,precision_score,0.7045454545454546
CatBoost,0.2,83,recall_score,0.8611111111111112
CatBoost,0.2,83,f1_score,0.775
Bagging,0.0,84,accuracy_score,0.8
Bagging,0.0,84,precision_score,0.7714285714285715
Bagging,0.0,84,recall_score,0.7714285714285715
Bagging,0.0,84,f1_score,0.7714285714285715
Bagging,0.05,84,accuracy_score,0.7375
Bagging,0.05,84,precision_score,0.6944444444444444
Bagging,0.05,84,recall_score,0.7142857142857143
Bagging,0.05,84,f1_score,0.704225352112676
Bagging,0.1,84,accuracy_score,0.7625
Bagging,0.1,84,precision_score,0.7857142857142857
Bagging,0.1,84,recall_score,0.6285714285714286
Bagging,0.1,84,f1_score,0.6984126984126984
Bagging,0.15,84,accuracy_score,0.6875
Bagging,0.15,84,precision_score,0.6923076923076923
Bagging,0.15,84,recall_score,0.5142857142857142
Bagging,0.15,84,f1_score,0.5901639344262295
Bagging,0.2,84,accuracy_score,0.7
Bagging,0.2,84,precision_score,0.6486486486486487
Bagging,0.2,84,recall_score,0.6857142857142857
Bagging,0.2,84,f1_score,0.6666666666666666
MLP Classifier,0.0,84,accuracy_score,1.0
MLP Classifier,0.0,84,precision_score,1.0
MLP Classifier,0.0,84,recall_score,1.0
MLP Classifier,0.0,84,f1_score,1.0
MLP Classifier,0.05,84,accuracy_score,0.9875
MLP Classifier,0.05,84,precision_score,1.0
MLP Classifier,0.05,84,recall_score,0.9714285714285714
MLP Classifier,0.05,84,f1_score,0.9855072463768116
MLP Classifier,0.1,84,accuracy_score,0.9875
MLP Classifier,0.1,84,precision_score,1.0
MLP Classifier,0.1,84,recall_score,0.9714285714285714
MLP Classifier,0.1,84,f1_score,0.9855072463768116
MLP Classifier,0.15,84,accuracy_score,0.975
MLP Classifier,0.15,84,precision_score,1.0
MLP Classifier,0.15,84,recall_score,0.9428571428571428
MLP Classifier,0.15,84,f1_score,0.9705882352941176
MLP Classifier,0.2,84,accuracy_score,0.9625
MLP Classifier,0.2,84,precision_score,0.9705882352941176
MLP Classifier,0.2,84,recall_score,0.9428571428571428
MLP Classifier,0.2,84,f1_score,0.9565217391304348
CatBoost,0.0,84,accuracy_score,0.7625
CatBoost,0.0,84,precision_score,0.7222222222222222
CatBoost,0.0,84,recall_score,0.7428571428571429
CatBoost,0.0,84,f1_score,0.7323943661971831
CatBoost,0.05,84,accuracy_score,0.7625
CatBoost,0.05,84,precision_score,0.7105263157894737
CatBoost,0.05,84,recall_score,0.7714285714285715
CatBoost,0.05,84,f1_score,0.7397260273972602
CatBoost,0.1,84,accuracy_score,0.7875
CatBoost,0.1,84,precision_score,0.7647058823529411
CatBoost,0.1,84,recall_score,0.7428571428571429
CatBoost,0.1,84,f1_score,0.7536231884057971
CatBoost,0.15,84,accuracy_score,0.75
CatBoost,0.15,84,precision_score,0.6923076923076923
CatBoost,0.15,84,recall_score,0.7714285714285715
CatBoost,0.15,84,f1_score,0.7297297297297297
CatBoost,0.2,84,accuracy_score,0.75
CatBoost,0.2,84,precision_score,0.7027027027027027
CatBoost,0.2,84,recall_score,0.7428571428571429
CatBoost,0.2,84,f1_score,0.7222222222222222
Bagging,0.0,85,accuracy_score,0.75
Bagging,0.0,85,precision_score,0.7441860465116279
Bagging,0.0,85,recall_score,0.7804878048780488
Bagging,0.0,85,f1_score,0.7619047619047619
Bagging,0.05,85,accuracy_score,0.7875
Bagging,0.05,85,precision_score,0.7857142857142857
Bagging,0.05,85,recall_score,0.8048780487804879
Bagging,0.05,85,f1_score,0.7951807228915663
Bagging,0.1,85,accuracy_score,0.7
Bagging,0.1,85,precision_score,0.673469387755102
Bagging,0.1,85,recall_score,0.8048780487804879
Bagging,0.1,85,f1_score,0.7333333333333333
Bagging,0.15,85,accuracy_score,0.775
Bagging,0.15,85,precision_score,0.7446808510638298
Bagging,0.15,85,recall_score,0.8536585365853658
Bagging,0.15,85,f1_score,0.7954545454545454
Bagging,0.2,85,accuracy_score,0.6875
Bagging,0.2,85,precision_score,0.6818181818181818
Bagging,0.2,85,recall_score,0.7317073170731707
Bagging,0.2,85,f1_score,0.7058823529411765
MLP Classifier,0.0,85,accuracy_score,0.975
MLP Classifier,0.0,85,precision_score,0.9534883720930233
MLP Classifier,0.0,85,recall_score,1.0
MLP Classifier,0.0,85,f1_score,0.9761904761904762
MLP Classifier,0.05,85,accuracy_score,0.9875
MLP Classifier,0.05,85,precision_score,0.9761904761904762
MLP Classifier,0.05,85,recall_score,1.0
MLP Classifier,0.05,85,f1_score,0.9879518072289156
MLP Classifier,0.1,85,accuracy_score,0.9875
MLP Classifier,0.1,85,precision_score,0.9761904761904762
MLP Classifier,0.1,85,recall_score,1.0
MLP Classifier,0.1,85,f1_score,0.9879518072289156
MLP Classifier,0.15,85,accuracy_score,0.975
MLP Classifier,0.15,85,precision_score,0.975609756097561
MLP Classifier,0.15,85,recall_score,0.975609756097561
MLP Classifier,0.15,85,f1_score,0.975609756097561
MLP Classifier,0.2,85,accuracy_score,0.9375
MLP Classifier,0.2,85,precision_score,0.9090909090909091
MLP Classifier,0.2,85,recall_score,0.975609756097561
MLP Classifier,0.2,85,f1_score,0.9411764705882353
CatBoost,0.0,85,accuracy_score,0.775
CatBoost,0.0,85,precision_score,0.7674418604651163
CatBoost,0.0,85,recall_score,0.8048780487804879
CatBoost,0.0,85,f1_score,0.7857142857142857
CatBoost,0.05,85,accuracy_score,0.775
CatBoost,0.05,85,precision_score,0.7674418604651163
CatBoost,0.05,85,recall_score,0.8048780487804879
CatBoost,0.05,85,f1_score,0.7857142857142857
CatBoost,0.1,85,accuracy_score,0.7625
CatBoost,0.1,85,precision_score,0.75
CatBoost,0.1,85,recall_score,0.8048780487804879
CatBoost,0.1,85,f1_score,0.7764705882352941
CatBoost,0.15,85,accuracy_score,0.75
CatBoost,0.15,85,precision_score,0.723404255319149
CatBoost,0.15,85,recall_score,0.8292682926829268
CatBoost,0.15,85,f1_score,0.7727272727272727
CatBoost,0.2,85,accuracy_score,0.675
CatBoost,0.2,85,precision_score,0.6744186046511628
CatBoost,0.2,85,recall_score,0.7073170731707317
CatBoost,0.2,85,f1_score,0.6904761904761905
Bagging,0.0,86,accuracy_score,0.7
Bagging,0.0,86,precision_score,0.8387096774193549
Bagging,0.0,86,recall_score,0.5777777777777777
Bagging,0.0,86,f1_score,0.6842105263157895
Bagging,0.05,86,accuracy_score,0.7
Bagging,0.05,86,precision_score,0.7692307692307693
Bagging,0.05,86,recall_score,0.6666666666666666
Bagging,0.05,86,f1_score,0.7142857142857143
Bagging,0.1,86,accuracy_score,0.725
Bagging,0.1,86,precision_score,0.8484848484848485
Bagging,0.1,86,recall_score,0.6222222222222222
Bagging,0.1,86,f1_score,0.717948717948718
Bagging,0.15,86,accuracy_score,0.725
Bagging,0.15,86,precision_score,0.8484848484848485
Bagging,0.15,86,recall_score,0.6222222222222222
Bagging,0.15,86,f1_score,0.717948717948718
Bagging,0.2,86,accuracy_score,0.625
Bagging,0.2,86,precision_score,0.7419354838709677
Bagging,0.2,86,recall_score,0.5111111111111111
Bagging,0.2,86,f1_score,0.6052631578947368
MLP Classifier,0.0,86,accuracy_score,0.95
MLP Classifier,0.0,86,precision_score,1.0
MLP Classifier,0.0,86,recall_score,0.9111111111111111
MLP Classifier,0.0,86,f1_score,0.9534883720930233
MLP Classifier,0.05,86,accuracy_score,0.9625
MLP Classifier,0.05,86,precision_score,1.0
MLP Classifier,0.05,86,recall_score,0.9333333333333333
MLP Classifier,0.05,86,f1_score,0.9655172413793104
MLP Classifier,0.1,86,accuracy_score,0.9625
MLP Classifier,0.1,86,precision_score,1.0
MLP Classifier,0.1,86,recall_score,0.9333333333333333
MLP Classifier,0.1,86,f1_score,0.9655172413793104
MLP Classifier,0.15,86,accuracy_score,0.95
MLP Classifier,0.15,86,precision_score,1.0
MLP Classifier,0.15,86,recall_score,0.9111111111111111
MLP Classifier,0.15,86,f1_score,0.9534883720930233
MLP Classifier,0.2,86,accuracy_score,0.95
MLP Classifier,0.2,86,precision_score,1.0
MLP Classifier,0.2,86,recall_score,0.9111111111111111
MLP Classifier,0.2,86,f1_score,0.9534883720930233
CatBoost,0.0,86,accuracy_score,0.8125
CatBoost,0.0,86,precision_score,0.875
CatBoost,0.0,86,recall_score,0.7777777777777778
CatBoost,0.0,86,f1_score,0.8235294117647058
CatBoost,0.05,86,accuracy_score,0.7875
CatBoost,0.05,86,precision_score,0.8888888888888888
CatBoost,0.05,86,recall_score,0.7111111111111111
CatBoost,0.05,86,f1_score,0.7901234567901234
CatBoost,0.1,86,accuracy_score,0.775
CatBoost,0.1,86,precision_score,0.8648648648648649
CatBoost,0.1,86,recall_score,0.7111111111111111
CatBoost,0.1,86,f1_score,0.7804878048780488
CatBoost,0.15,86,accuracy_score,0.75
CatBoost,0.15,86,precision_score,0.8571428571428571
CatBoost,0.15,86,recall_score,0.6666666666666666
CatBoost,0.15,86,f1_score,0.75
CatBoost,0.2,86,accuracy_score,0.7375
CatBoost,0.2,86,precision_score,0.8529411764705882
CatBoost,0.2,86,recall_score,0.6444444444444445
CatBoost,0.2,86,f1_score,0.7341772151898734
Bagging,0.0,87,accuracy_score,0.7875
Bagging,0.0,87,precision_score,0.7222222222222222
Bagging,0.0,87,recall_score,0.7878787878787878
Bagging,0.0,87,f1_score,0.7536231884057971
Bagging,0.05,87,accuracy_score,0.75
Bagging,0.05,87,precision_score,0.6857142857142857
Bagging,0.05,87,recall_score,0.7272727272727273
Bagging,0.05,87,f1_score,0.7058823529411765
Bagging,0.1,87,accuracy_score,0.725
Bagging,0.1,87,precision_score,0.6774193548387096
Bagging,0.1,87,recall_score,0.6363636363636364
Bagging,0.1,87,f1_score,0.65625
Bagging,0.15,87,accuracy_score,0.725
Bagging,0.15,87,precision_score,0.6666666666666666
Bagging,0.15,87,recall_score,0.6666666666666666
Bagging,0.15,87,f1_score,0.6666666666666666
Bagging,0.2,87,accuracy_score,0.775
Bagging,0.2,87,precision_score,0.7142857142857143
Bagging,0.2,87,recall_score,0.7575757575757576
Bagging,0.2,87,f1_score,0.7352941176470589
MLP Classifier,0.0,87,accuracy_score,0.9875
MLP Classifier,0.0,87,precision_score,1.0
MLP Classifier,0.0,87,recall_score,0.9696969696969697
MLP Classifier,0.0,87,f1_score,0.9846153846153847
MLP Classifier,0.05,87,accuracy_score,0.9875
MLP Classifier,0.05,87,precision_score,1.0
MLP Classifier,0.05,87,recall_score,0.9696969696969697
MLP Classifier,0.05,87,f1_score,0.9846153846153847
MLP Classifier,0.1,87,accuracy_score,0.9875
MLP Classifier,0.1,87,precision_score,1.0
MLP Classifier,0.1,87,recall_score,0.9696969696969697
MLP Classifier,0.1,87,f1_score,0.9846153846153847
MLP Classifier,0.15,87,accuracy_score,0.95
MLP Classifier,0.15,87,precision_score,0.9393939393939394
MLP Classifier,0.15,87,recall_score,0.9393939393939394
MLP Classifier,0.15,87,f1_score,0.9393939393939394
MLP Classifier,0.2,87,accuracy_score,0.95
MLP Classifier,0.2,87,precision_score,0.967741935483871
MLP Classifier,0.2,87,recall_score,0.9090909090909091
MLP Classifier,0.2,87,f1_score,0.9375
CatBoost,0.0,87,accuracy_score,0.775
CatBoost,0.0,87,precision_score,0.7027027027027027
CatBoost,0.0,87,recall_score,0.7878787878787878
CatBoost,0.0,87,f1_score,0.7428571428571429
CatBoost,0.05,87,accuracy_score,0.775
CatBoost,0.05,87,precision_score,0.7142857142857143
CatBoost,0.05,87,recall_score,0.7575757575757576
CatBoost,0.05,87,f1_score,0.7352941176470589
CatBoost,0.1,87,accuracy_score,0.775
CatBoost,0.1,87,precision_score,0.7272727272727273
CatBoost,0.1,87,recall_score,0.7272727272727273
CatBoost,0.1,87,f1_score,0.7272727272727273
CatBoost,0.15,87,accuracy_score,0.7375
CatBoost,0.15,87,precision_score,0.6666666666666666
CatBoost,0.15,87,recall_score,0.7272727272727273
CatBoost,0.15,87,f1_score,0.6956521739130435
CatBoost,0.2,87,accuracy_score,0.75
CatBoost,0.2,87,precision_score,0.6857142857142857
CatBoost,0.2,87,recall_score,0.7272727272727273
CatBoost,0.2,87,f1_score,0.7058823529411765
Bagging,0.0,88,accuracy_score,0.725
Bagging,0.0,88,precision_score,0.7804878048780488
Bagging,0.0,88,recall_score,0.7111111111111111
Bagging,0.0,88,f1_score,0.7441860465116279
Bagging,0.05,88,accuracy_score,0.6875
Bagging,0.05,88,precision_score,0.75
Bagging,0.05,88,recall_score,0.6666666666666666
Bagging,0.05,88,f1_score,0.7058823529411765
Bagging,0.1,88,accuracy_score,0.6625
Bagging,0.1,88,precision_score,0.725
Bagging,0.1,88,recall_score,0.6444444444444445
Bagging,0.1,88,f1_score,0.6823529411764706
Bagging,0.15,88,accuracy_score,0.7125
Bagging,0.15,88,precision_score,0.8055555555555556
Bagging,0.15,88,recall_score,0.6444444444444445
Bagging,0.15,88,f1_score,0.7160493827160493
Bagging,0.2,88,accuracy_score,0.7375
Bagging,0.2,88,precision_score,0.7608695652173914
Bagging,0.2,88,recall_score,0.7777777777777778
Bagging,0.2,88,f1_score,0.7692307692307693
MLP Classifier,0.0,88,accuracy_score,0.975
MLP Classifier,0.0,88,precision_score,0.9574468085106383
MLP Classifier,0.0,88,recall_score,1.0
MLP Classifier,0.0,88,f1_score,0.9782608695652174
MLP Classifier,0.05,88,accuracy_score,0.975
MLP Classifier,0.05,88,precision_score,0.9777777777777777
MLP Classifier,0.05,88,recall_score,0.9777777777777777
MLP Classifier,0.05,88,f1_score,0.9777777777777777
MLP Classifier,0.1,88,accuracy_score,0.95
MLP Classifier,0.1,88,precision_score,0.9183673469387755
MLP Classifier,0.1,88,recall_score,1.0
MLP Classifier,0.1,88,f1_score,0.9574468085106383
MLP Classifier,0.15,88,accuracy_score,0.975
MLP Classifier,0.15,88,precision_score,0.9574468085106383
MLP Classifier,0.15,88,recall_score,1.0
MLP Classifier,0.15,88,f1_score,0.9782608695652174
MLP Classifier,0.2,88,accuracy_score,0.9625
MLP Classifier,0.2,88,precision_score,0.9565217391304348
MLP Classifier,0.2,88,recall_score,0.9777777777777777
MLP Classifier,0.2,88,f1_score,0.967032967032967
CatBoost,0.0,88,accuracy_score,0.725
CatBoost,0.0,88,precision_score,0.7346938775510204
CatBoost,0.0,88,recall_score,0.8
CatBoost,0.0,88,f1_score,0.7659574468085106
CatBoost,0.05,88,accuracy_score,0.7375
